id,text,anger,joy,fear,sadness
827,Follow me on Snapchat 👻 Carlabtst15 #snapchat ,1,0,0,0
828,"I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection",1,0,0,0
829,follow my girl tiff she only got 3 followers💖💘💖💘💘 @00tiffanyr,1,0,0,0
830,@Ms_HeartAttack peanut butter takes away the sting,1,0,0,0
831,hate to see y'all frown but I'd rather see him smiling 💕✨,1,0,0,0
832,@JaredLeto Jared + #snap? 💘,1,0,0,0
833,Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme  #nudes #tits #snapchat,1,0,0,0
834,ordered my vacation bathing suits. one less thing to fret about.,1,0,0,0
835,Cheap pout my brodcast,1,0,0,0
836,Ughhh love a clean house and my incense lit aromatherapy,1,0,0,0
837,Follow me on Snapchat 👻 Carlabtst15 #snapchat #snap,1,0,0,0
838,Vale! Vale! Sip sangria and taste tantalizing tapas @ElCidLA  's fiery flamenco nights! #MinutesFromHoM #SilverLake #LA #Flamenco,1,0,0,0
839,"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better! #relentless",1,0,0,0
840,Love the new song I can't stop thinking about you by #sting.,1,0,0,0
841,"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. ",1,0,0,0
842,"@savageimiike one of my favorite songs brother, real talk. ",1,0,0,0
843,one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome ,1,0,0,0
844,@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol,1,0,0,0
845,"Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears, I LOVE HER😩",1,0,0,0
846,@EagleGiles23 @tgilmore_92 what I miss? ,1,0,0,0
847,@Callidissima @ahouseingotham wrath of khan is one of the best movies of all time,1,0,0,0
848,I'm girly in the sense that I always have lashes &amp; nails done but tomboy in the sense that black is my only color &amp; refuse the ruffle life,1,0,0,0
849,Follow up. Follow through. Be #relentless. #success,1,0,0,0
850,@cburt43 turn that frown upside down,1,0,0,0
851,@CorningFootball  IT'S GAME DAY!!!!      T MINUS 14:30 ,1,0,0,0
852,rose incense are the best thing I've ever bought,1,0,0,0
853,@jaaames1993 Literally burst out laughing.,1,0,0,0
854,Follow up. Follow through. Be . #success,1,0,0,0
855,Wrinkles should merely hide where frown have been.  - Mark Twain,1,0,0,0
856,Love the new song I can't stop thinking about you by .,1,0,0,0
857,Just got back from seeing @GaryDelaney in Burslem. AMAZING!! Face still hurts from laughing so much #hilarious,0,1,0,0
858,Oh dear an evening of absolute hilarity I don't think I have laughed so much in a long time! 😂,0,1,0,0
859,Been waiting all week for this game ❤️❤️❤️ #cheer #friday ❤️,0,1,0,0
860,"@gardiner_love : Thank you so much, Gloria! You're so sweet, and thoughtful! You just made my day more joyful! I love you too! 😊💕",0,1,0,0
861,"I feel so blessed to work with the family that I nanny for ❤️ nothing but love &amp; appreciation, makes me smile.",0,1,0,0
862,"Today I reached 1000 subscribers on YT!! , #goodday, #thankful",0,1,0,0
863,"@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey #laughter #smile",0,1,0,0
864,"#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love  #TeamMark",0,1,0,0
865,Just got back from seeing @GaryDelaney in Burslem. AMAZING!! Face still hurts from laughing so much ,0,1,0,0
866,"@IndyMN I thought the holidays could not get any more cheerful, and then I met you. #TheNiceBot",0,1,0,0
867,I'm just still . So happy .\nA blast,0,1,0,0
868,It's meant to be!! #happy #happy,0,1,0,0
869,💥⚖️Yeah‼️ PAUL‼️⚖️💥  #glorious #BB18,0,1,0,0
870,My morning started off amazing!! Hopefully the whole day is going as i want it to go!\n #GreatDay ,0,1,0,0
871,😱 @cailamarsai you've had me 😂 😂 the whole time watching @black_ishABC after you've lost your #glasses! It was #hilarious! @mrbabyboogaloo,0,1,0,0
872,@iamTinaDatta love you so much #smile 😊😊,0,1,0,0
873,"@WyoWiseGuy @LivingVertical however, REI did offer me the job today as well. Can't believe how exponentially freaking joyous I feel...!!!",0,1,0,0
874,2 days until #GoPackGo and 23 days until #GoGipeGo..... I'm so excited! #smiling,0,1,0,0
875,@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 珞,0,1,0,0
876,"@luckiiCHARM_ Luckii, I'm changing in so many ways bc of Him!! It's a scary but joyful feeling, making me so strong.",0,1,0,0
877,@JoshNoneYaBiz I love parody accounts! Well done. Vote for #Trump. #lol #hilarious,0,1,0,0
878,"When you wake up from a dream laughing at something stupid, and that makes you laugh more #hilarious",0,1,0,0
879,"now that I have my future planned out, I feel so much happier #goals #life #happy #igotthis #yay",0,1,0,0
880,Online now !!!:) all day come play with me !! I'm happy happy horny playful sweet sour;),0,1,0,0
881,@grahnort wonderful experience watching you yesterday at. @BBCLetItShine thankyou for the #laughter,0,1,0,0
882,@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday ,0,1,0,0
883,@WSJNordics You make the world a more joyful place. #TheNiceBot,0,1,0,0
884,Morning all! Of course it is sunny on this Monday morning to cheerfully welcome us back to work.:),0,1,0,0
885,"@Singaholic121 Good morning, love! Happy first day of fall. Let's make some awesome #autumnmemories #annabailey  ",0,1,0,0
886,It's the #FirstDayofFall and I'm so happy. Sipping my #PumpkinSpice flavored coffee and #smiling! Happy Fall everyone! #amwriting,0,1,0,0
887,Retweeted GunnySmith93 (@Stephen21Smith):\n\nDays like today I am happy to be alive! #blessed #rejoice,0,1,0,0
888,@ADenkyirah Happy birthday! Hope you have a wonderful day filled with lots of joy and laughter &lt;3 (despite tumblr being a jerk- once again),0,1,0,0
889,LOVE LOVE LOVE  #fun #relaxationiskey,0,1,0,0
890,"This is the day You've made, \n\nLet us rehoi rejoice and be glad with all that I am. \n\n😊💖\n\n#aja \nGood morning!!!!",0,1,0,0
891,I #love to #laugh and share #laughter as way to share #joy,0,1,0,0
892,second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL #cheering,0,1,0,0
893,I'm such a fan of endless #laughter with #friends and enjoying #happiness together. #FridayFeeling #weekend,0,1,0,0
894,the thought of you gets me through my day. the thought of your smile never fails at making me smile 💚,0,1,0,0
895,"Today I reached 1000 subscribers on YT!! #happy, #goodday, #thankful",0,1,0,0
896,Getting my comedic relief w/ @SofiaVergara during season premiere of #ModernFamily. Just what a girl needs! #hilarious,0,1,0,0
897,@palmtreesarah @WorthingTheatre had more fun than the funniest person in funsville..... Much hilarity as usual.... Thank you ❤️,0,1,0,0
898,@shwood @mpforstein OMD you 2 are cracking me up! Thanks for the follow Brian. I need some levity to balance the cynicism I share w/Michael😀,0,1,0,0
899,"@DorH84607784 Oh FANTASTIC, I bet it was super exhilarating  🤗😍",0,1,0,0
900,@ContourCosmetic well done ladies! A great award for an amazing team. A delight to present the award to you.,0,1,0,0
901,Vals always smiling I love it #gbbo,0,1,0,0
902,Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! #opengym #cheer #tumbling,0,1,0,0
903,I love how cheery and adoring @JackHoward gets every time he produces new content.,0,1,0,0
904,Good morning joyful people. Choose happiness to have a great day today #morning #joyful #happiness #grandmercurejktkemayoran,0,1,0,0
905,Retweeted GunnySmith93 (@Stephen21Smith):\n\nDays like today I am happy to be alive! #blessed ,0,1,0,0
906,"Wishing a very Happy Birthday to our awesome dancer, Ruthann!!! We hope your day is magical! #bday  #eatcake",0,1,0,0
907,Thank you @twitter for the balloons today. #smile #goodday #48,0,1,0,0
908,Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n#tears #laughter #moretears,0,1,0,0
909,Today is the first time any math professor let us live early before the class time !!! #15 min #feelsgood #happy #wednesday #,0,1,0,0
910,Food that gets delivered 😍🙌🏻 #cheering #happy,0,1,0,0
911,You know you're in love when all you can do is smile whenever you talk about how he is to someone.,0,1,0,0
912,What a #lively #lovely #shower 😇 ..,0,1,0,0
913,"What a great training course, lots of photos, fun and laughter. Photo's will be up soon #Boostercourse #fun #laughter",0,1,0,0
914,@EmmyMitchell_  hahahaha you're ridiculous!!! But thank you a joyous evening xx,0,1,0,0
915,I am so happy I have come across @HilltopBindery notebooks! #handmade would love to talk to you! #musthave #want #need #happy #amazing 📖🖋,0,1,0,0
916,second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL ,0,1,0,0
917,Made my night that @GordonReid91 Reid was included in tonight's hilarity. Some of those points were brilliant. Thanks @andy_murray,0,1,0,0
918,"By the way, I'm wearing the smile you gave me today. \n #you #me ",0,1,0,0
919,@airvistara as always it was indeed a wonderful experience flying with you guys today #bestinbusiness #delight #happyme,0,1,0,0
920,"@alpuzz Ah, but once I got it to work, there was much rejoicing! Lol thanks will get it to do taht now.",0,1,0,0
921,Getting my comedic relief w/ @SofiaVergara during season premiere of #ModernFamily. Just what a girl needs! ,0,1,0,0
922,"@MrHenvin Thank you, happy birthday to you as well!",0,1,0,0
923,"I really love the customer service @LifeProof they're always so nice, helpful and cheerful !",0,1,0,0
924,"@ChrisBooker @ThePerezHilton On PHP54  and though the Kardashian stuff goes over my head, you're both hilarious, like gleeful little boys 😂😂",0,1,0,0
925,"@TheSandraGal Glad to see that you're having fun in the sun. Water sports are always fun, challenging, and exhilarating. #happiness #beauty",0,1,0,0
926,"May your day be filled with #peace#love n #laughter .Have a very nice day full of #Success #Jummah Mubarak😇 , good morning☕ @WaseemBadami",0,1,0,0
927,2 days until #GoPackGo and 23 days until #GoGipeGo..... I'm so excited! ,0,1,0,0
928,It's funny that everyone came in my life as they like how far I'm cheerful and self confident could make me 3abla kaml fg2a kda 😂😂😂,0,1,0,0
929,Happy Birthday @Brooke56_56  #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer,0,1,0,0
930,TheNiceBot: melbjs ;) Here is a smile and a wink from across the web. #TheNiceBot,0,1,0,0
931,"A #smile brightens your day and the day of everyone around you, so remember to #smile, it's #free. :-)",0,1,0,0
932,I'm watching joyful noise for 100000000 time cuz I love this movie and @KekePalmer,0,1,0,0
933,"Indian time it's already ur birthday @akshaymarwah22. Have a stupendous birthday. Wish you more success, laughter and lots of love. Hugs. x",0,1,0,0
934,"now that I have my future planned out, I feel so much happier #goals #life  #igotthis #yay",0,1,0,0
935,"#BridgetJonesBaby is the best thing I've seen in ages! So funny, I've missed Bridget! #love #hilarious #TeamMark",0,1,0,0
936,Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! #opengym  #tumbling,0,1,0,0
937,@jadelalaa_ hahaha and u da best bro ever luv u hearty hearts,0,1,0,0
938,@morgannbroom yes ❤️❤️ &amp; cheering homecoming game!,0,1,0,0
939,I would like to congratulate the people of Saudi Arabia a happy and a joyous national day. May you all have a great time! #اليوم_الوطني,0,1,0,0
940,@JackAndJack I'm so lively for listen💗😀,0,1,0,0
941,@Nick_Offerman I'll be there!! Can't wait for all the !,0,1,0,0
942,@TheMandyMoore You are beyond wonderful.  Your singing prowess is phenomenal but damn... I'm just elated to watch you act again. #ThisIsUs 🤗,0,1,0,0
943,@ahtareen1 @ReginalAleman @krelifa @zamansj64 @AwiexaB Very pleasing ty!,0,1,0,0
944,@Zerfash — can't wait.' She said cheerfully and grinned.,0,1,0,0
945,@madisenrb she's so sweet &amp; playful 😍,0,1,0,0
946,"Good morning, Trondheim! #optimism #productivity ⛅️❤️🇳🇴🏢💻🖥🏋🏻💪🏼📺🍿",0,1,0,0
947,Thank you disney themed episode for letting me discover how amazing the @BlackishWriters are! #hilarious,0,1,0,0
948,having a pet store worker ask 'do you want to play with them?' is the most exhilarating feeling,0,1,0,0
949,@yoshi_lucky Good morning.Let's start with a smile!\nLet's enjoy life in a cheerful way!\nDon't worry be happy!,0,1,0,0
950,Currently listening to @ScottFoxonair &amp; @KatCallaghan @Z1035Toronto podcasts!! Can you guys please move to #yvr ? #hilarious #missyou,0,1,0,0
951,@Jen_Lee @mostlymartha @edotwoods we just found thin mints in a freezer clean. i couldn't be more elated.,0,1,0,0
952,@Myahrissavietta I'm cheery now 😘😉,0,1,0,0
953,Probably the best OT period I've ever seen. Absolutely exhilarating. #WCH2016 #TeamNA,0,1,0,0
954,Rewatching 'Raising Hope' (with hubs this time) and totally forgot how hilarious it is 😂 #HereWeGo,0,1,0,0
955,@airvistara as always it was indeed a wonderful experience flying with you guys today #bestinbusiness  #happyme,0,1,0,0
956,"@followAdamA looking back on recent tweets seen, this one right here is great #perfect #hilarious #Speechless #deal",0,1,0,0
957,I found #marmite in Australia. `:) #happy,0,1,0,0
958,@D_McMenemy It'll be easy to spot the parade of tiny weans in expensive jammies. Really is hilarious!,0,1,0,0
959,"Wishing a very Happy Birthday to our awesome dancer, Ruthann!!! We hope your day is magical! #bday #happy #eatcake",0,1,0,0
960,"I love seeing happy women, that glow is something real.",0,1,0,0
961,Aw there's a young fox outside on the grass just jumping around all playful and having a little stretch 🙈 soo cute 🐺,0,1,0,0
962,"North America vs Sweden is the most exhilarating hockey I've ever watched 😅 wow , mackinonns mitts are silky #TeamNA #WCH2016",0,1,0,0
